frame,center
1,226.0
2,226.0
3,225.0
4,225.0
5,226.0
6,226.0
7,226.0
8,225.0
9,226.0
10,226.0
11,226.0
12,224.0
13,224.0
14,224.0
15,226.0
16,226.0
17,223.0
18,225.0
19,226.0
20,226.0
21,226.0
22,227.0
23,226.0
24,226.0
25,226.0
26,226.0
27,227.0
28,226.0
29,227.0
30,227.0
31,226.0
32,226.0
33,225.0
34,227.0
35,224.0
36,226.0
37,225.0
38,225.0
39,212.0
40,226.0
41,226.0
42,226.0
43,224.0
44,226.0
45,226.0
46,224.0
47,226.0
48,223.0
49,226.0
50,226.0
51,225.0
52,223.0
53,226.0
54,226.0
55,225.0
56,225.0
57,226.0
58,226.0
59,225.0
60,225.0
61,225.0
62,224.0
63,226.0
64,227.0
65,227.0
66,226.0
67,226.0
68,226.0
69,226.0
70,225.0
71,212.0
72,211.0
73,226.0
74,226.0
75,226.0
76,226.0
77,225.0
78,226.0
79,225.0
80,225.0
81,227.0
82,226.0
83,226.0
84,226.0
85,226.0
