frame,center
1,330.0
2,327.0
3,326.0
4,327.0
5,329.0
6,326.0
7,326.0
8,329.0
9,329.0
10,330.0
11,335.0
12,342.0
13,342.0
14,338.0
15,339.0
16,340.0
17,341.0
18,340.0
19,339.0
20,340.0
21,340.0
22,339.0
23,336.0
24,338.0
25,338.0
26,335.0
27,336.0
28,337.0
29,335.0
30,337.0
31,335.0
32,333.0
33,336.0
34,333.0
35,335.0
36,336.0
37,337.0
38,335.0
39,338.0
40,337.0
41,338.0
42,339.0
43,337.0
44,337.0
45,338.0
46,335.0
47,334.0
48,339.0
49,338.0
50,336.0
51,337.0
52,338.0
53,338.0
54,336.0
55,335.0
56,337.0
57,336.0
58,335.0
59,334.0
60,334.0
61,334.0
