frame,center
1,475.0
2,472.0
3,471.0
4,470.0
5,473.0
6,476.0
7,474.0
8,477.0
9,476.0
10,474.0
11,476.0
12,475.0
13,476.0
14,474.0
15,474.0
16,473.0
17,473.0
18,472.0
19,472.0
20,471.0
21,472.0
22,471.0
23,471.0
24,473.0
25,474.0
26,474.0
27,473.0
28,475.0
29,477.0
30,477.0
31,478.0
32,477.0
33,478.0
34,475.0
35,475.0
36,479.0
37,476.0
38,475.0
39,476.0
40,468.0
41,469.0
42,474.0
43,479.0
44,473.0
45,473.0
46,473.0
47,475.0
48,477.0
49,479.0
50,477.0
51,476.0
52,478.0
53,477.0
54,475.0
55,473.0
56,472.0
57,467.0
58,472.0
59,472.0
60,472.0
61,473.0
