frame,center
1,129.0
2,128.0
3,127.0
4,125.0
5,125.0
6,125.0
7,125.0
8,124.0
9,125.0
10,125.0
11,125.0
12,125.0
13,125.0
14,125.0
15,126.0
16,126.0
17,126.0
18,127.0
19,125.0
20,125.0
21,125.0
22,124.0
23,124.0
24,125.0
25,126.0
26,129.0
27,129.0
28,129.0
29,129.0
30,130.0
31,131.0
32,134.0
33,134.0
34,134.0
35,133.0
36,134.0
37,134.0
38,131.0
39,132.0
40,131.0
41,130.0
42,130.0
43,130.0
44,130.0
45,129.0
46,128.0
47,128.0
48,129.0
49,129.0
50,128.0
51,129.0
52,129.0
53,130.0
54,130.0
55,130.0
56,130.0
57,131.0
58,131.0
59,129.0
60,124.0
61,124.0
62,125.0
63,124.0
64,123.0
65,124.0
66,125.0
67,128.0
68,130.0
69,134.0
70,135.0
71,134.0
72,134.0
73,135.0
74,136.0
75,136.0
76,136.0
