frame,center
1,184.0
2,186.0
3,184.0
4,185.0
5,186.0
6,185.0
7,184.0
8,186.0
9,186.0
10,184.0
11,187.0
12,186.0
13,186.0
14,186.0
15,187.0
16,185.0
17,187.0
18,186.0
19,184.0
20,187.0
21,185.0
22,184.0
23,185.0
24,185.0
25,184.0
26,189.0
27,188.0
28,186.0
29,187.0
30,186.0
31,186.0
32,187.0
33,186.0
34,185.0
35,186.0
36,186.0
37,186.0
38,185.0
39,184.0
40,185.0
41,185.0
42,186.0
43,188.0
44,185.0
45,186.0
46,188.0
47,187.0
48,185.0
49,186.0
50,187.0
51,186.0
52,186.0
53,187.0
54,186.0
55,187.0
56,187.0
57,187.0
58,184.0
59,185.0
60,184.0
61,184.0
62,184.0
63,183.0
64,184.0
65,189.0
66,186.0
67,187.0
68,188.0
69,187.0
70,187.0
71,185.0
72,185.0
73,186.0
74,187.0
75,184.0
