frame,center
1,494.0
2,495.0
3,471.0
4,500.0
5,498.0
6,490.0
7,482.0
8,488.0
9,490.0
10,491.0
11,494.0
12,487.0
13,487.0
14,483.0
15,500.0
16,499.0
17,489.0
18,482.0
19,494.0
20,492.0
21,489.0
22,487.0
23,469.0
24,490.0
25,489.0
26,490.0
27,491.0
28,493.0
29,496.0
30,496.0
31,494.0
32,494.0
33,488.0
34,484.0
35,485.0
36,472.0
37,491.0
38,493.0
39,493.0
40,494.0
41,492.0
42,491.0
43,489.0
44,488.0
45,513.0
46,513.0
47,505.0
48,480.0
49,482.0
50,499.0
51,498.0
52,495.0
53,491.0
54,495.0
55,495.0
56,495.0
57,486.0
58,482.0
59,490.0
60,494.0
