frame,center
1,86.0
2,85.0
3,86.0
4,86.0
5,85.0
6,85.0
7,85.0
8,86.0
9,86.0
10,85.0
11,87.0
12,88.0
13,86.0
14,86.0
15,88.0
16,85.0
17,85.0
18,85.0
19,84.0
20,87.0
21,87.0
22,87.0
23,87.0
24,86.0
25,85.0
26,86.0
27,86.0
28,87.0
29,87.0
30,86.0
31,85.0
32,85.0
33,86.0
34,87.0
35,85.0
36,85.0
37,84.0
38,86.0
39,85.0
40,86.0
41,88.0
42,88.0
43,87.0
44,85.0
45,85.0
46,84.0
47,85.0
48,85.0
49,85.0
50,85.0
51,84.0
52,84.0
53,83.0
54,84.0
55,84.0
56,85.0
57,84.0
58,84.0
59,83.0
60,85.0
61,88.0
62,87.0
63,85.0
64,85.0
65,86.0
66,84.0
67,85.0
68,86.0
69,85.0
70,88.0
71,84.0
72,85.0
73,84.0
74,85.0
