frame,center
1,146.0
2,146.0
3,150.0
4,151.0
5,151.0
6,152.0
7,157.0
8,157.0
9,156.0
10,156.0
11,154.0
12,153.0
13,154.0
14,151.0
15,150.0
16,155.0
17,157.0
18,158.0
19,158.0
20,158.0
21,158.0
22,158.0
23,158.0
24,152.0
25,150.0
26,152.0
27,158.0
28,160.0
29,162.0
30,160.0
31,159.0
32,160.0
33,160.0
34,155.0
35,153.0
36,152.0
37,151.0
38,154.0
39,156.0
40,157.0
41,159.0
42,160.0
43,158.0
44,159.0
45,160.0
46,161.0
47,158.0
48,162.0
49,161.0
50,159.0
51,158.0
52,159.0
53,159.0
54,152.0
55,154.0
56,156.0
57,157.0
58,161.0
59,164.0
60,163.0
61,162.0
62,163.0
63,163.0
64,162.0
