frame,center
1,338.0
2,335.0
3,332.0
4,327.0
5,330.0
6,334.0
7,327.0
8,339.0
9,332.0
10,334.0
11,341.0
12,331.0
13,328.0
14,333.0
15,329.0
16,326.0
17,324.0
18,332.0
19,331.0
20,330.0
21,331.0
22,335.0
23,345.0
24,345.0
25,345.0
26,333.0
27,330.0
28,337.0
29,333.0
30,333.0
31,331.0
32,332.0
33,339.0
34,342.0
35,343.0
36,343.0
37,346.0
38,342.0
39,347.0
40,342.0
41,341.0
42,345.0
43,346.0
44,343.0
45,345.0
46,349.0
47,349.0
48,328.0
49,351.0
50,347.0
51,348.0
52,349.0
53,334.0
54,349.0
55,348.0
56,347.0
57,346.0
58,346.0
59,346.0
60,345.0
61,348.0
