frame,center
1,171.0
2,171.0
3,167.0
4,163.0
5,162.0
6,159.0
7,160.0
8,164.0
9,165.0
10,169.0
11,170.0
12,174.0
13,173.0
14,173.0
15,174.0
16,172.0
17,174.0
18,173.0
19,171.0
20,169.0
21,170.0
22,169.0
23,168.0
24,154.0
25,153.0
26,152.0
27,153.0
28,153.0
29,153.0
30,151.0
31,151.0
32,151.0
33,151.0
34,150.0
35,148.0
36,146.0
37,145.0
38,145.0
39,145.0
40,146.0
41,146.0
42,144.0
43,144.0
44,146.0
45,145.0
46,143.0
47,144.0
48,146.0
49,146.0
50,147.0
51,147.0
52,146.0
53,151.0
54,156.0
55,157.0
56,165.0
57,170.0
58,171.0
59,172.0
60,173.0
61,174.0
62,167.0
63,175.0
64,172.0
65,171.0
66,171.0
67,178.0
68,178.0
69,180.0
70,180.0
71,180.0
72,174.0
73,179.0
74,180.0
75,182.0
