frame,center
1,223.0
2,226.0
3,227.0
4,226.0
5,225.0
6,225.0
7,225.0
8,227.0
9,229.0
10,230.0
11,230.0
12,231.0
13,231.0
14,230.0
15,222.0
16,224.0
17,227.0
18,225.0
19,222.0
20,218.0
21,219.0
22,207.0
23,207.0
24,197.0
25,197.0
26,190.0
27,192.0
28,192.0
29,194.0
30,200.0
31,203.0
32,210.0
33,210.0
34,209.0
35,209.0
36,210.0
37,212.0
38,213.0
39,209.0
40,208.0
41,210.0
42,211.0
43,212.0
44,210.0
45,219.0
46,210.0
47,211.0
48,211.0
49,208.0
50,191.0
51,190.0
52,189.0
53,188.0
54,192.0
55,200.0
56,197.0
57,211.0
58,213.0
59,212.0
60,210.0
61,205.0
62,211.0
63,210.0
64,213.0
65,212.0
66,214.0
67,212.0
68,213.0
69,211.0
70,211.0
71,211.0
