frame,center
1,190.0
2,181.0
3,179.0
4,192.0
5,182.0
6,184.0
7,183.0
8,184.0
9,181.0
10,183.0
11,184.0
12,191.0
13,184.0
14,182.0
15,183.0
16,193.0
17,190.0
18,191.0
19,190.0
20,183.0
21,182.0
22,192.0
23,191.0
24,182.0
25,181.0
26,180.0
27,180.0
28,182.0
29,180.0
30,182.0
31,189.0
32,182.0
33,182.0
34,180.0
35,183.0
36,192.0
37,191.0
38,178.0
39,191.0
40,193.0
41,181.0
42,181.0
43,181.0
44,184.0
45,182.0
46,181.0
47,190.0
48,190.0
49,191.0
50,191.0
51,185.0
52,190.0
53,182.0
54,189.0
55,185.0
56,191.0
57,191.0
58,183.0
59,182.0
60,190.0
61,190.0
62,191.0
63,192.0
64,191.0
65,192.0
66,183.0
67,194.0
68,186.0
69,184.0
70,184.0
71,183.0
72,185.0
73,185.0
74,181.0
75,192.0
