frame,center
1,228.0
2,231.0
3,230.0
4,233.0
5,232.0
6,231.0
7,232.0
8,232.0
9,233.0
10,231.0
11,229.0
12,229.0
13,229.0
14,229.0
15,230.0
16,231.0
17,231.0
18,230.0
19,230.0
20,232.0
21,230.0
22,229.0
23,233.0
24,232.0
25,230.0
26,230.0
27,231.0
28,231.0
29,230.0
30,230.0
31,230.0
32,230.0
33,231.0
34,231.0
35,230.0
36,231.0
37,231.0
38,232.0
39,230.0
40,230.0
41,229.0
42,229.0
43,229.0
44,230.0
45,233.0
46,233.0
47,233.0
48,229.0
49,229.0
50,229.0
51,228.0
52,231.0
53,230.0
54,231.0
55,229.0
56,229.0
57,233.0
58,232.0
59,229.0
60,230.0
61,228.0
62,229.0
63,230.0
64,227.0
65,227.0
66,227.0
67,227.0
68,227.0
69,227.0
70,227.0
71,227.0
72,229.0
73,228.0
74,227.0
75,229.0
76,230.0
77,230.0
78,230.0
79,227.0
80,227.0
81,227.0
82,227.0
83,226.0
84,227.0
