frame,center
1,361.0
2,361.0
3,358.0
4,359.0
5,360.0
6,360.0
7,358.0
8,357.0
9,358.0
10,359.0
11,358.0
12,359.0
13,359.0
14,358.0
15,356.0
16,357.0
17,358.0
18,359.0
19,359.0
20,358.0
21,358.0
22,359.0
23,360.0
24,360.0
25,359.0
26,360.0
27,359.0
28,359.0
29,357.0
30,359.0
31,362.0
32,361.0
33,362.0
34,362.0
35,363.0
36,361.0
37,362.0
38,363.0
39,363.0
40,364.0
41,364.0
42,366.0
43,366.0
44,365.0
45,363.0
46,365.0
47,367.0
48,365.0
49,360.0
50,361.0
51,362.0
52,362.0
53,364.0
54,364.0
55,365.0
56,366.0
57,364.0
58,366.0
59,365.0
60,364.0
61,363.0
