frame,center
1,368.0
2,345.0
3,350.0
4,349.0
5,351.0
6,348.0
7,361.0
8,363.0
9,362.0
10,362.0
11,359.0
12,362.0
13,359.0
14,362.0
15,363.0
16,359.0
17,359.0
18,360.0
19,360.0
20,360.0
21,362.0
22,355.0
23,356.0
24,332.0
25,334.0
26,356.0
27,357.0
28,359.0
29,360.0
30,359.0
31,340.0
32,339.0
33,346.0
34,338.0
35,332.0
36,348.0
37,321.0
38,326.0
39,332.0
40,351.0
41,353.0
42,338.0
43,353.0
44,334.0
45,352.0
46,331.0
47,338.0
48,347.0
49,349.0
50,338.0
51,350.0
52,347.0
53,343.0
54,342.0
55,347.0
56,346.0
57,348.0
58,348.0
59,338.0
60,331.0
61,353.0
