frame,center
1,472.0
2,473.0
3,471.0
4,473.0
5,471.0
6,458.0
7,469.0
8,469.0
9,471.0
10,458.0
11,459.0
12,470.0
13,477.0
14,469.0
15,469.0
16,469.0
17,485.0
18,472.0
19,470.0
20,468.0
21,462.0
22,484.0
23,482.0
24,482.0
25,476.0
26,480.0
27,477.0
28,478.0
29,481.0
30,480.0
31,484.0
32,480.0
33,482.0
34,483.0
35,483.0
36,485.0
37,486.0
38,476.0
39,466.0
40,484.0
41,480.0
42,482.0
43,467.0
44,483.0
45,477.0
46,474.0
47,483.0
48,484.0
49,484.0
50,482.0
51,482.0
52,482.0
53,482.0
54,481.0
55,479.0
56,480.0
57,478.0
58,460.0
59,474.0
60,474.0
61,478.0
