frame,center
1,415.0
2,419.0
3,419.0
4,418.0
5,419.0
6,417.0
7,411.0
8,418.0
9,419.0
10,419.0
11,419.0
12,419.0
13,416.0
14,415.0
15,416.0
16,417.0
17,417.0
18,416.0
19,411.0
20,413.0
21,417.0
22,417.0
23,418.0
24,417.0
25,415.0
26,415.0
27,415.0
28,418.0
29,414.0
30,412.0
31,408.0
32,402.0
33,402.0
34,404.0
35,404.0
36,402.0
37,402.0
38,410.0
39,411.0
40,409.0
41,410.0
42,412.0
43,410.0
44,408.0
45,415.0
46,415.0
47,415.0
48,410.0
49,411.0
50,412.0
51,410.0
52,416.0
53,417.0
54,416.0
55,418.0
56,418.0
57,418.0
58,416.0
59,417.0
60,419.0
