frame,center
1,232.0
2,232.0
3,233.0
4,233.0
5,233.0
6,232.0
7,231.0
8,232.0
9,232.0
10,232.0
11,231.0
12,231.0
13,220.0
14,225.0
15,229.0
16,229.0
17,230.0
18,232.0
19,231.0
20,232.0
21,233.0
22,233.0
23,233.0
24,233.0
25,233.0
26,231.0
27,234.0
28,231.0
29,230.0
30,225.0
31,229.0
32,233.0
33,232.0
34,232.0
35,233.0
36,233.0
37,234.0
38,234.0
39,233.0
40,233.0
41,234.0
42,233.0
43,233.0
44,232.0
45,233.0
46,233.0
47,232.0
48,232.0
49,233.0
50,232.0
51,228.0
52,225.0
53,224.0
54,226.0
55,229.0
56,231.0
57,233.0
58,234.0
59,235.0
60,235.0
61,231.0
62,231.0
63,233.0
64,236.0
65,235.0
66,234.0
67,231.0
68,225.0
69,225.0
70,224.0
71,226.0
72,232.0
73,233.0
74,233.0
75,234.0
76,232.0
77,235.0
