frame,eye_mouth_distance
1.0,33.22499389022359
2.0,33.88587843700803
3.0,34.483572194148266
4.0,36.413980224648675
5.0,34.43397324587723
6.0,31.932685735391203
7.0,31.479068225370565
8.0,31.227549331929758
9.0,32.117754528066804
10.0,31.70012836316217
11.0,32.698773133493255
12.0,32.994739267490026
13.0,32.5535436189384
14.0,33.28268533978618
15.0,33.6988081887875
16.0,32.32057335003186
17.0,33.62914971389656
18.0,33.081894817345066
19.0,30.97297041100127
20.0,31.86122618305413
21.0,32.102566434408274
22.0,33.91801764571595
23.0,33.73547816927522
24.0,34.3899286493412
25.0,34.55202532106035
26.0,35.03822992361023
27.0,34.83022560054148
28.0,34.67920354027179
29.0,33.39962102405941
30.0,33.30209472097059
31.0,33.31459081655069
32.0,33.782700664368
33.0,35.21364104241306
34.0,35.44912726838777
35.0,36.22214112175689
36.0,37.53477007289132
37.0,37.573661597874114
38.0,36.5
39.0,36.113678042854175
40.0,37.001586621312086
41.0,36.06399802749976
42.0,36.418003845603074
43.0,37.17103989528073
44.0,37.939054118561884
45.0,36.6425416977175
46.0,37.242011935845554
47.0,37.362713326015474
48.0,35.33439761776845
49.0,34.51702212925755
50.0,35.193467030323625
51.0,33.753370227359866
52.0,34.19702780263288
53.0,34.279031202734124
54.0,33.511648837484756
55.0,34.527782603942725
56.0,35.705092308609004
57.0,36.078457490057524
58.0,36.37851176238304
59.0,36.20618158994721
60.0,35.349899357924414
61.0,33.941055712216595
62.0,33.65175673446033
,35.31190990239505
,35.378575783580445
,34.3583012544949
,35.75150612939889
,34.73611331460607
,35.064271768987346
,34.70152821480437
,33.951225041330545
,35.300692490837065
,34.52779050028663
,34.04532597777995
,34.2786084401204
,34.76602526396842
,35.532986371361545
,34.369889137435486
,34.767576585096684
