frame,eye_mouth_distance
1,34.58091301046731
2,37.13623490026526
3,34.69755491575967
4,35.67066250421578
5,38.32843997657705
6,38.738688535677596
7,37.80036224623349
8,37.018080742207204
9,36.334168333379424
10,39.04079926973497
11,35.70579507470647
12,36.12857227173934
13,35.94639228466411
14,35.29173129861057
15,37.6951696427954
16,35.53537681334939
17,35.85408165216174
18,35.85832340078604
19,35.01090785696298
20,36.90751033871825
21,35.84300377095337
22,37.58301174496741
23,36.518071616629314
24,36.03767139941882
25,40.30750701731899
26,37.11971304370092
27,37.17441474966036
28,36.970768078411524
29,37.60187157269716
30,37.32489456386735
31,39.01113961549599
32,37.44055160266387
33,38.82964224341075
34,38.24665053707484
35,37.40485380439531
36,37.33341732728436
37,37.090417609110716
38,37.99083549135953
39,35.994845704594
40,37.863218987493276
41,39.43647173099426
42,37.2978306686707
43,37.498996731689836
44,37.49876607535324
45,37.03900709080217
46,39.063288930086244
47,38.919297495332096
48,39.07366390176006
49,38.115249224311505
50,39.22465099097462
51,37.54200462068388
52,35.72388804845172
53,37.49837116768688
54,38.86373189851492
55,37.86216056797868
56,39.001860435483394
57,35.89013503087147
58,36.54949855546107
59,37.39423831711185
60,35.8987036823064
61,37.178468905434414
62,
