frame,eye_mouth_distance
1.0,32.959688692916096
2.0,32.590122802450495
3.0,32.88481547637655
4.0,32.9668383325104
5.0,33.59025219930667
6.0,32.35500541329618
7.0,32.73685630053436
8.0,32.32243798446403
9.0,34.58221319016276
10.0,28.711813875618017
11.0,38.61132755273529
12.0,39.46610352902874
13.0,37.773326797125655
14.0,36.367247327342916
15.0,38.27828179909418
16.0,29.978445042464603
17.0,37.844420887466256
18.0,37.20594000910031
19.0,37.17042123661872
20.0,37.14020535032689
21.0,33.50825023452855
22.0,38.06955652730018
23.0,33.11155161132338
24.0,33.135478219947395
25.0,34.31190145569227
26.0,34.31190145569227
27.0,33.604298642694815
28.0,32.01388888366744
29.0,33.10810192686114
30.0,33.529240118163315
31.0,33.90231238774602
32.0,34.7741260392112
33.0,36.20513142185743
34.0,40.11040432961828
35.0,39.89881957901251
36.0,39.80452162433204
37.0,41.59965801667822
38.0,40.790772677699934
39.0,38.90344668492631
40.0,32.39887505859036
41.0,32.19355285805776
42.0,32.0
43.0,30.75
44.0,30.349768758104
45.0,30.25
46.0,32.78975480218642
47.0,40.287147112709185
48.0,30.768771873979173
49.0,32.1109445147322
50.0,32.6512849977678
51.0,30.859382477153417
52.0,29.801089331532125
53.0,31.345873022913732
54.0,31.90603972239821
55.0,29.794037041150876
56.0,30.25
57.0,32.355853188442005
58.0,36.93272659223123
59.0,31.78242672240365
60.0,33.76536638504135
61.0,32.088290889917765
62.0,31.65196565619349
,24.58840725319385
,24.395570552634688
,24.185662062981827
,25.34856495932776
,28.533092156995714
,33.16748439062537
,30.84448605281651
,31.00242484098238
