frame,eye_mouth_distance
1.0,39.37118263433078
2.0,38.808428435676944
3.0,49.88403057019088
4.0,48.11987590189547
5.0,43.93280755928968
6.0,47.75
7.0,48.44665046934879
8.0,49.439048939072435
9.0,44.32335338272626
10.0,45.5
11.0,48.99652490722814
12.0,44.597689399140016
13.0,41.47989824918676
14.0,39.18308698128669
15.0,38.42906209902688
16.0,38.99740893084749
17.0,45.65025015142456
18.0,40.012394827151
19.0,42.85611785755815
20.0,47.87160529856189
21.0,48.60662141214039
22.0,48.35345639595855
23.0,48.29133408918423
24.0,49.46721022975777
25.0,49.22377650867984
26.0,48.60154698741851
27.0,45.339184542873944
28.0,45.416742911187285
29.0,48.245628413670566
30.0,48.36909365408683
31.0,49.479092584647795
32.0,53.39367455263835
33.0,48.870239100690775
34.0,48.189960538093075
35.0,46.68527492390843
36.0,49.23849030667774
37.0,51.55235104937223
38.0,49.97058154648642
39.0,53.953185946987006
40.0,54.62176732283214
41.0,54.094322703320394
42.0,44.67835314886777
43.0,51.34195780986911
44.0,48.20908605224086
45.0,49.350337425291336
46.0,46.8612663579585
47.0,40.24922979940189
48.0,46.68527492390843
49.0,46.09520679788629
50.0,48.24587546964864
51.0,46.61315769305268
52.0,51.888552468408605
53.0,53.801486619577226
54.0,51.29156084015796
55.0,51.87124874713869
56.0,43.3027733921417
57.0,54.48403181407148
58.0,51.067426657416306
59.0,52.454406342813606
60.0,55.62738525044878
61.0,52.595529147860844
62.0,50.541412408228005
,50.44358310737761
,49.531046042167226
,46.341378756913464
,39.549846582656684
,45.94675991991701
,46.178791335750326
