frame,eye_mouth_distance
1.0,41.59780317317843
2.0,40.66542201049277
3.0,47.20443225373073
4.0,48.5686765805956
5.0,49.0220527896517
6.0,47.74229756913072
7.0,48.37596276561788
8.0,49.01587289519386
9.0,47.903857635148
10.0,47.21386398027379
11.0,47.0452643371437
12.0,43.60738106478475
13.0,47.59987580287472
14.0,48.5584457457746
15.0,47.909360190662305
16.0,47.39062173997862
17.0,44.27984927019655
18.0,42.189252480243056
19.0,47.77355439989786
20.0,48.088491713447716
21.0,47.43096323106947
22.0,47.265228075209286
23.0,48.08832295060188
24.0,47.54651318645933
25.0,47.770176149619076
26.0,47.43312776661526
27.0,48.221026359042966
28.0,47.97179448802491
29.0,47.06891196510259
30.0,46.739189102349705
31.0,41.51027776698565
32.0,44.265075658773284
33.0,46.74651607024723
34.0,46.44483771981201
35.0,46.586906826279524
36.0,44.527622811528786
37.0,43.342648580890184
38.0,45.236270232330774
39.0,45.12026967803358
40.0,47.94804063884012
41.0,48.61393701616624
42.0,48.370756423610956
43.0,45.59067115336576
44.0,49.183901632295104
45.0,44.81335747324067
46.0,45.267508086554486
47.0,45.49337824569664
48.0,47.54944502609155
49.0,46.71206896551724
50.0,47.77625450027115
51.0,47.136191280473355
52.0,47.480746252148215
53.0,43.66188271733016
54.0,45.89961060768484
55.0,46.68219902521961
56.0,43.30727563335153
57.0,44.142594846941364
58.0,44.871574814086074
59.0,45.46974312514613
60.0,45.72116367386451
61.0,43.01471397065809
62.0,40.35063991782287
,41.74311685629199
,37.095015687996614
,35.294741498886744
,39.34007755018703
,45.066378456153814
,46.57892723393435
,41.29909318443296
,36.95846306174554
,40.762772686600975
,39.84606552254281
,40.31372759806868
,42.80856018036892
,43.37213560422023
