frame,eye_mouth_distance
1,36.0
2,34.96149341107011
3,36.34006639316302
4,36.40536522228866
5,35.45346224722995
6,35.11882950143605
7,33.4363413700193
8,33.339816355312955
9,36.18446101358937
10,36.43333683130929
11,37.33312029956477
12,36.3357865759732
13,30.317741293079074
14,34.849991491016894
15,35.751772475326014
16,37.362729460012275
17,36.77351348838105
18,35.5
19,35.1469051130308
20,35.94457744515141
21,35.5
22,34.87701979635387
23,34.10952518171174
24,32.67742278476096
25,33.70599539986792
26,35.24767353323482
27,35.09627821998347
28,35.878614064492794
29,36.287126478391606
30,
31,
32,
33,
34,
35,
36,
37,
38,
39,
40,
41,
42,
43,
44,
45,
46,
47,
48,
49,
50,
51,
52,
53,
54,
55,
56,
57,
58,
59,
60,
61,
62,
