frame,eye_mouth_distance
1.0,38.842520003689714
2.0,38.85656115247897
3.0,39.35573508965037
4.0,41.33989829837869
5.0,42.64765443182691
6.0,40.431588823857325
7.0,39.56368267437972
8.0,38.55762050735139
9.0,38.496240014877024
10.0,38.4427628387976
11.0,38.406365606184224
12.0,38.38698657723256
13.0,38.353364257019656
14.0,38.59021285900002
15.0,37.56551688274438
16.0,38.20542783710472
17.0,40.20299579806701
18.0,38.35741898517129
19.0,38.35635512128984
20.0,38.7385343769983
21.0,39.44426447533279
22.0,38.60897604325641
23.0,38.341381413651504
24.0,39.5
25.0,41.834851580781915
26.0,41.8063479177634
27.0,42.66796422503455
28.0,41.59179614118247
29.0,41.5
30.0,41.18447816064777
31.0,41.65330512521516
32.0,41.66494846839169
33.0,39.92696651226966
34.0,40.22660994260256
35.0,39.16595916992526
36.0,40.27717095155951
37.0,37.23576763483858
38.0,38.137003578724915
39.0,36.590741985452574
40.0,34.90412626354172
41.0,33.667311690114595
42.0,33.066648068503156
43.0,35.18023127956648
44.0,33.00147019434016
45.0,33.120788458447606
46.0,31.33834740910042
47.0,33.81343105299578
48.0,32.38797697826431
49.0,33.60327913838855
50.0,33.681798046193634
51.0,32.48019120426931
52.0,31.6086076915082
53.0,33.22844985258842
54.0,31.083869501402603
55.0,32.686063978965365
56.0,31.902190136880822
57.0,32.34205821979735
58.0,32.96016971452998
59.0,32.73013652356361
60.0,32.6003023736833
61.0,30.901938516303172
62.0,32.20809165462597
,31.63624810404214
,32.97679946716092
,31.240238950253836
,32.807316347810335
,30.9211771544634
,32.25455070149996
,34.16197108564399
,34.34111912879007
,30.78500024322436
,37.71397575950969
