frame,eye_mouth_distance
1.0,36.77425439123939
2.0,35.302922610640934
3.0,34.52577901771884
4.0,33.85336620543818
5.0,35.789110707105856
6.0,36.525490825210134
7.0,34.92018164477976
8.0,35.58384217240124
9.0,34.724886951409225
10.0,33.64267221763745
11.0,34.0219742427649
12.0,34.90203143378204
13.0,34.668506724087294
14.0,35.55644483724152
15.0,34.869461960745916
16.0,34.00830950275182
17.0,35.039207598575814
18.0,38.52027705332464
19.0,38.0
20.0,37.46502543345189
21.0,38.31129304416944
22.0,38.85977599634968
23.0,37.64506093064747
24.0,35.33385917987141
25.0,35.15751991071921
26.0,35.08941716536693
27.0,35.15171770175793
28.0,36.10851823656273
29.0,34.187043101218045
30.0,35.05211477701544
31.0,34.89095039994355
32.0,36.11900743026559
33.0,36.39468154590154
34.0,36.783300752107735
35.0,34.087799044669204
36.0,33.98865717018147
37.0,34.82204401772591
38.0,33.06797839608881
39.0,38.182911841201395
40.0,43.30828594043357
41.0,42.34856723852709
42.0,44.88065639665231
43.0,45.84605658390545
44.0,46.528819764840186
45.0,46.853798100437125
46.0,48.152117927469995
47.0,45.56924420102198
48.0,39.38585293123221
49.0,47.199102327283065
50.0,47.37140875318445
51.0,44.59303212437657
52.0,43.68839937034716
53.0,43.598086140331276
54.0,47.182143369564336
55.0,46.53739638647712
56.0,41.20917582108179
57.0,41.10233102409757
58.0,35.24741867135362
59.0,32.63368598768983
60.0,42.24705849340725
61.0,35.3558327962757
62.0,38.117241554194976
,39.233018097276144
,39.836101832583935
,42.1327169379219
,41.64551286188616
,44.888134835909526
,68.74347149556763
,69.64036994724505
