frame,eye_mouth_distance
1,53.576141214489404
2,54.215436931316496
3,54.31910862591263
4,53.27129091853731
5,52.339225436766455
6,52.733324316316164
7,52.26927232686857
8,52.63619054626127
9,52.11152944080718
10,53.683596080766726
11,53.40352332628465
12,53.848403333026
13,57.06657396826352
14,57.13471711837384
15,57.56511057894873
16,57.99973200763682
17,60.07599308300822
18,59.102185940771754
19,58.878625414964574
20,57.34815893188791
21,56.976900612864824
22,56.02603091197517
23,56.78457671532209
24,56.605520664189854
25,57.37213063481389
26,56.984328426391905
27,56.720062740104396
28,56.668816750933544
29,57.97619339086572
30,58.472453358176594
31,57.80133194519741
32,58.87950435319313
33,58.571578724276705
34,57.067368476327914
35,57.8864178774351
36,57.955262190800305
37,57.785758741621514
38,56.5937579584165
39,55.57176939782728
40,59.63713901327634
41,60.516679153992406
42,59.80018740790701
43,60.118722261511145
44,59.49119033343129
45,59.61647045575344
46,60.17151022771475
47,60.528630970353554
48,59.311345692604355
49,58.57490029421728
50,58.19982580235082
51,59.0028060828577
52,56.90103838067425
53,59.99294595928624
54,59.567730888932424
55,59.27969740680028
56,60.218920905420276
57,60.9454349868827
58,60.394872620678186
59,60.59439834169418
60,62.71453895525072
61,62.67233098666147
62,
