frame,eye_mouth_distance
1,55.236660435139264
2,54.81213376054646
3,54.85970229498754
4,55.45319319719466
5,54.41841174747664
6,53.42718384679401
7,52.05734756798606
8,52.37450365282695
9,52.82000205945298
10,58.358818616305676
11,56.99431572998883
12,51.335647127082524
13,51.50417587445297
14,62.389016996355764
15,52.497494247191696
16,52.19033557353632
17,57.091158908312536
18,59.46900040783724
19,61.96409482122455
20,60.928118185667735
21,65.94729502019139
22,61.27861920236384
23,57.28685686376526
24,59.471604764491914
25,54.25882076771619
26,55.76485239749016
27,58.35989319855153
28,67.94129385460184
29,68.60741273588877
30,54.76276151913197
31,54.24832299101308
32,54.9776940101168
33,54.932945613847835
34,57.84710270139187
35,57.48778131046631
36,55.27765601144542
37,54.72214666680834
38,56.7081679973146
39,60.62913323756139
40,57.66767456609191
41,55.12779177306921
42,56.233363635477275
43,55.596874611696535
44,56.03079638891837
45,56.52355299528151
46,56.57056150094533
47,56.19997267749617
48,56.257049875747114
49,57.25500064592236
50,56.89140547246145
51,56.96856971589875
52,55.991472925790795
53,55.92802748697375
54,53.73902746484561
55,53.69475970667046
56,52.91992066894556
57,53.260257984655404
58,52.61923265622017
59,51.555349194854024
60,52.42058204827368
61,
62,
