frame,eye_mouth_distance
1,79.22647486566333
2,74.05807054586012
3,73.48977398212456
4,71.73684103773115
5,69.88815957057362
6,71.03674793393999
7,71.81399794903996
8,72.48211255405008
9,71.54151958445253
10,71.86200777447642
11,72.38827066174053
12,72.99053752123804
13,72.67382262460433
14,74.08743492497403
15,73.19567904796149
16,71.28051904215528
17,72.60667668491142
18,73.47533836554256
19,72.65429713579401
20,71.89171731233833
21,71.33558420049229
22,72.20419252353584
23,71.94385571676237
24,72.29257294259376
25,73.18383373041917
26,74.59428706280204
27,74.8978232646481
28,75.01213589939387
29,75.24403576978838
30,74.36614495802418
31,74.11953480914079
32,75.80668227250997
33,75.13498336097555
34,75.34714113707142
35,74.92384842626235
36,75.53286657203742
37,76.37176516227927
38,76.42846715040578
39,77.67134074076452
40,75.62929804833168
41,74.71329180941441
42,77.10255615735718
43,76.64462072419326
44,77.32346331750627
45,77.29397431728148
46,77.69673753608092
47,77.12608629487033
48,76.07361121335296
49,77.81981773092352
50,77.6567793214288
51,78.2190227234023
52,77.90912361605956
53,78.60431288804561
54,77.36359001987212
55,77.86186868686778
56,77.6766936488541
57,78.6639682320396
58,76.93359254307899
59,78.33771141107437
60,77.92544042642656
61,72.21974011029769
62,
