frame,eye_mouth_distance
1,57.54740251672709
2,58.46275838212783
3,56.57752150972354
4,58.022989720785844
5,59.2079787736151
6,60.53243021933436
7,61.2962493195371
8,60.184290340309154
9,59.73375761681551
10,55.58476541974301
11,55.52258888318309
12,53.887063322514265
13,54.83858295911012
14,51.85449985943193
15,52.999761810388456
16,53.39668947958987
17,51.75434771771499
18,52.02852870560982
19,52.35365955280478
20,53.8765531318788
21,52.72167916666017
22,51.83984117004667
23,55.73125669651612
24,53.32485712925227
25,52.410690481262634
26,52.72538622487733
27,51.91441197036453
28,52.18480819785689
29,50.57221001735163
30,54.42340468540619
31,52.65289053607568
32,54.24414988320484
33,55.77918545929317
34,56.94446438067338
35,57.384957244110375
36,60.675087383490954
37,57.578211531994626
38,60.43801983049277
39,58.94578661176893
40,60.18829151074065
41,61.93077859243027
42,59.146752610956575
43,57.49861629413585
44,60.815680283226726
45,66.51959649192379
46,75.72345157716643
47,68.84150145564588
48,78.01009563284275
49,80.22192226441445
50,80.00734594966245
51,79.11736706689088
52,81.81992305430653
53,82.5221932895697
54,77.05780069622068
55,69.32134691371074
56,69.93886381784557
57,71.5285400252618
58,71.50489089541581
59,71.71677703405527
60,71.16158141157504
61,72.00306904809764
62,
