frame,eye_mouth_distance
1,65.77566327942851
2,63.45142197660977
3,65.40149487221524
4,63.087928242276945
5,59.15733449831264
6,54.472885886920096
7,56.4359479951779
8,54.94425627836246
9,55.09757972513928
10,54.799725370164836
11,57.56183925708026
12,56.46351458723375
13,48.305239457381816
14,43.737986131732036
15,40.971525184113034
16,41.466491970024094
17,41.41714978052251
18,41.12929195680026
19,42.47968088647278
20,48.225149626458474
21,51.334370923228555
22,54.25506898326815
23,59.511451937928065
24,60.56611259920429
25,62.72138866776496
26,64.48313387327299
27,61.85050159014585
28,64.21181345737631
29,67.54432105534856
30,71.0699905439013
31,65.65536449363793
32,60.38425441699329
33,60.39081856635172
34,60.429443367208954
35,57.917507258676316
36,57.91155606621978
37,58.776014802148445
38,57.65934293448712
39,53.807018979473796
40,51.91450616526951
41,47.67146616427877
42,46.38153961000706
43,40.41956580941276
44,43.41821545514857
45,43.151542572737476
46,39.394868878305466
47,41.282021723202
48,38.2651886214708
49,40.73385031770399
50,41.423754770782914
51,41.95011732133765
52,43.22902480321497
53,43.841334082064954
54,45.88358683482343
55,47.00784620916985
56,51.49777986533031
57,50.61515438865446
58,54.78820863950159
59,52.80943570843585
60,52.28319246106597
61,55.48633981646098
62,
