frame,eye_mouth_distance
1.0,53.5
2.0,50.944872375240486
3.0,45.13521495313808
4.0,44.47924090333772
5.0,48.02460897145377
6.0,44.76676101752462
7.0,45.30914549169223
8.0,46.50692329316894
9.0,46.50347127571209
10.0,45.08032991414128
11.0,44.81601653112132
12.0,44.82601564235093
13.0,45.5641707866512
14.0,45.38495708819065
15.0,44.911281872476266
16.0,45.47116679289577
17.0,45.760380888017025
18.0,44.99760372731734
19.0,43.89074815415671
20.0,43.329959778296626
21.0,45.71724973298161
22.0,48.81339980822219
23.0,43.2541196399074
24.0,47.705495995447954
25.0,54.03746623855425
26.0,53.160318838486795
27.0,51.40441558030713
28.0,50.87405271262576
29.0,54.307589885634066
30.0,50.183854206420854
31.0,56.03850868574918
32.0,48.175493404444744
33.0,47.92284572542794
34.0,47.685289779069905
35.0,52.28270263700165
36.0,50.64598555090483
37.0,53.538072486693615
38.0,48.122941953231596
39.0,46.6359608481061
40.0,46.96154014875722
41.0,47.286436465856134
42.0,46.73525353562657
43.0,45.614843961558236
44.0,45.15487257696116
45.0,45.57472741211433
46.0,45.400499660046755
47.0,46.31570685166562
48.0,45.10553727595505
49.0,45.9526810142617
50.0,43.70298991411948
51.0,43.437213411394225
52.0,44.006950856507636
53.0,44.18165407384643
54.0,43.026930163736836
55.0,44.44967392629819
56.0,45.8712144686805
57.0,45.77439273175808
58.0,45.80685208525689
59.0,46.43681511716261
60.0,46.31770451541491
61.0,46.56165851271619
62.0,46.97414023946456
,47.33464104905881
,47.143022909119594
,45.566006563081345
,45.205353666307204
,48.824484008812526
,48.43323239264545
,46.20862862659486
,46.640048431011074
