frame,eye_mouth_distance
1,67.0311553416486
2,66.79429147175527
3,64.69470126672104
4,63.885070170018395
5,63.745930109715935
6,63.70865367102861
7,64.77346474677049
8,65.88813934351224
9,65.04447005514653
10,62.91096001057631
11,60.28980185035381
12,59.2858833409919
13,64.51104255396098
14,66.2696235534315
15,61.26374064086034
16,60.36969314118433
17,59.56305744206299
18,66.12996486068192
19,67.26615384615384
20,66.72295111815592
21,71.7710006499563
22,65.15552519029761
23,64.62442676318942
24,71.09144766424086
25,69.52215832513807
26,75.06363348062033
27,68.54857767905057
28,58.61220950623554
29,60.705459812254475
30,60.46681953252962
31,61.9097845163317
32,63.0519573677693
33,65.26500200326731
34,65.12155793354691
35,64.11563854039646
36,63.768171120265976
37,63.76597900063202
38,64.05638674126651
39,63.16219104639204
40,64.3600329604877
41,65.86079741731172
42,61.54332035941735
43,60.0972816722653
44,58.896881580910645
45,58.35427752918473
46,60.5
47,58.71557463727113
48,59.68624020093799
49,64.93668982653449
50,62.01367983237839
51,60.60364075199913
52,61.91307921048202
53,63.2496273229528
54,63.25937916434211
55,67.78989832562043
56,67.14233989760694
57,63.54289744118972
58,62.14109383434211
59,62.20635409579317
60,63.3100885392803
61,
62,
