frame,eye_mouth_distance
1,42.112277781669235
2,39.92099667605703
3,42.88285502672965
4,44.86934512434592
5,41.44535423339076
6,44.84886125441804
7,46.09400781207657
8,45.593789529808234
9,39.50143464291653
10,42.028142970055264
11,42.678156258728585
12,47.887915288138515
13,47.95758560684406
14,44.559894383889784
15,39.652142251059836
16,48.58622728959399
17,45.57726039401926
18,54.89399019387176
19,55.3290034346555
20,53.37854973173524
21,41.29627045734823
22,38.422421966254625
23,40.4776724307119
24,35.7237755437579
25,38.853442349180234
26,38.960385804453125
27,40.89096806738318
28,38.886802213211766
29,39.55815049906099
30,39.399926079802526
31,44.246035721016476
32,40.33698605382125
33,41.2864981497388
34,43.21988480839803
35,45.22028513197771
36,43.632290453459234
37,40.42583380524709
38,41.09482827731484
39,44.61052668366587
40,41.41849518290946
41,40.80006127446379
42,41.86378464654658
43,44.379491703186865
44,43.66858758193668
45,43.71924736993625
46,43.9259544860218
47,42.637033474458235
48,43.134269154143496
49,41.640908303153
50,42.21163082816489
51,44.21955663633609
52,43.508056246743614
53,41.938834207646806
54,41.23748438947393
55,41.68415976572142
56,
57,
58,
59,
60,
61,
62,
