frame,eye_mouth_distance
1,73.51030910028273
2,77.14010002785055
3,75.95278854233895
4,77.80678600832717
5,76.48096902593439
6,75.73748244228419
7,74.00472181673945
8,67.11388154573577
9,70.080310245417
10,69.91441893755153
11,94.57004752434925
12,92.20776645416478
13,94.3606071321567
14,95.2700693223194
15,64.90553841310643
16,93.1281869651567
17,93.11671782207814
18,74.71369287678519
19,64.5
20,92.61529563494
21,91.73322651880117
22,91.03338870586586
23,91.92895870065313
24,65.60898559353186
25,88.54216390799485
26,87.68039684252507
27,83.75133882836451
28,68.18608941160207
29,69.90236590038879
30,68.9199453175707
31,69.97937225994681
32,69.21703981688758
33,68.9242041119854
34,73.53352352363011
35,71.02732609879232
36,70.7753168235511
37,70.42040101365046
38,69.44919584190532
39,83.30056234816936
40,91.31526755424944
41,67.97078977602378
42,66.07867826523074
43,65.05103668241239
44,89.97606264042884
45,65.23235745052428
46,65.57373786884358
47,67.75538964994578
48,79.50762901944836
49,71.9663095698799
50,76.91034467487479
51,73.69519785362648
52,71.72498334356192
53,79.28958671878759
54,82.7286154096219
55,72.21816313209835
56,71.68290619872977
57,71.85141490152029
58,76.10504399980005
59,71.41277773617595
60,71.0711737433297
61,72.5123355696944
62,
