frame,eye_mouth_distance
1,75.23862745165248
2,77.25667286664485
3,78.60572384733561
4,78.72332398632044
5,78.75692822668867
6,77.51742062269649
7,74.26278288212086
8,72.52032540612055
9,70.33854578882948
10,98.17031172931443
11,97.42770618130004
12,97.55138007510061
13,98.41774421182106
14,96.06581256745861
15,95.93138624949628
16,91.50894578964984
17,93.22127792264357
18,85.37829460371097
19,88.33622975239282
20,84.76419440933063
21,82.50640671389212
22,66.59027588111428
23,74.95936905824348
24,65.45575377814454
25,68.22014770778058
26,67.80038882749871
27,68.51984106511405
28,70.52787655721893
29,68.67948367468
30,82.4989588097467
31,72.83058079414612
32,65.24050286263298
33,66.6902760211474
34,66.55892037181424
35,66.87108003619498
36,65.71685576708941
37,67.43600836892664
38,66.59133127328184
39,75.20669794715644
40,64.420248268098
41,69.52172475104251
42,71.54523904678159
43,75.74732419379316
44,74.63309666214
45,73.09640331118973
46,71.19081714331965
47,70.96395275357843
48,76.1360994251103
49,77.816652639653
50,73.85430502445581
51,70.24190725512277
52,68.42952428254863
53,67.90019445443
54,79.68861956453254
55,81.75778684756007
56,81.72872640475286
57,76.78391429732305
58,75.90052164860654
59,73.72207792807501
60,70.74644555610924
61,71.12753484951479
62,
