frame,eye_mouth_distance
1,39.0666446666987
2,40.420673798369506
3,39.13115062807182
4,35.54175087345037
5,39.29952281354125
6,43.17936550493809
7,40.457100703471966
8,36.0
9,50.323716281948045
10,42.26641120509856
11,41.68213127686889
12,40.37838333125212
13,42.46707636405087
14,41.04399626740215
15,41.09111363181878
16,43.049004615118875
17,43.05924271626957
18,44.78072600743373
19,44.99088790986022
20,47.568445070938
21,46.0
22,46.035401496907056
23,45.23811279709156
24,49.776708768610135
25,47.75
26,53.15590171425004
27,54.30096827986618
28,51.99577694074905
29,53.59915296947838
30,54.609132681695826
31,54.567297729250335
32,54.73117277795434
33,55.48888688780247
34,54.90776810518604
35,51.805730799439665
36,53.7199033254632
37,55.39159083626517
38,53.97232231507128
39,53.8994183841537
40,55.61197953790388
41,51.357881637749585
42,53.84826417602467
43,55.705683192064484
44,55.448374063139994
45,56.36217356141624
46,56.8915574590665
47,56.39990442795119
48,56.345792380873675
49,55.850126029643654
50,56.59946503593993
51,55.55246775312843
52,54.896041767735674
53,54.01536670773527
54,54.21583536305508
55,55.0762288080034
56,53.878889540113285
57,52.2997808111933
58,54.186495807141654
59,53.80145370475662
60,52.43036885518654
61,51.54057089361912
62,
