frame,head_amplitude,eyes_ratio,MOA
1,42.626494673166334,0.6143535539215687,0.9995887381221082
2,40.03807376970211,0.5393688725490196,0.9840369744696017
3,40.33168639759977,0.5393688725490196,0.9995455354924245
4,42.479854264750905,0.616421568627451,0.9949221798774996
5,41.70163315667264,0.616421568627451,0.9946184088907778
6,42.02146870792788,0.5302542892156863,0.9999669525272965
7,42.50058495963644,0.5013786764705882,0.999976350291905
8,42.339657956100325,0.577359068627451,0.994901336779608
9,44.494230760224546,0.2981004901960784,0.969008129801826
10,46.37946158473551,0.17409620098039216,0.970142500145332
11,47.26515992070601,0.23138786764705882,0.9980867951942584
12,46.07517524973926,0.3787530637254902,0.9993029820382467
13,48.077432177260135,0.2348345588235294,0.9993450005207741
14,46.84020877020494,0.1832107843137255,1.0
15,48.63892142013568,0.1363357843137255,0.984306156844502
16,45.983859367887185,0.24356617647058823,0.9950611323591149
17,48.11903628697394,0.20840992647058823,0.9995842091710024
18,46.721056422388315,0.27297794117647056,0.971405183889762
19,46.40972251448254,0.3599877450980392,0.9893827875325018
20,46.80411113039416,0.3228400735294118,0.9999999999999999
21,47.46864754200913,0.3534773284313726,0.994901336779608
22,47.8225041323938,0.18535539215686275,0.9995610488314586
23,47.166768941631126,0.22357536764705882,0.983891090624783
24,48.16688224529112,0.22357536764705882,0.9979517409161514
25,48.03184162885839,0.2272518382352941,0.9975295184354294
26,48.68517771616704,0.3534773284313726,0.992969883324358
27,47.95523771963677,0.2346813725490196,0.9992983168284844
28,47.659039572232665,0.26256127450980393,0.998602686444824
29,46.864731615589655,0.26746323529411764,0.9999725662867045
30,15.37261946749503,0.6957720588235294,0.9844275755084819
31,48.31452492585619,0.2574295343137255,0.9892195024835937
32,14.329229517044205,0.6544117647058824,0.9892034623538708
33,13.18412777140851,0.8897058823529411,0.9761870601839527
34,45.344781339958416,0.2383578431372549,0.9707165343566105
35,45.337903178385744,0.24356617647058823,0.9941724026247172
36,44.23119919485254,0.272671568627451,0.9946184088907778
37,44.71290157303083,0.3534773284313726,0.9784544374782046
38,44.78884994035107,0.4319852941176471,0.9863293016833431
39,45.362319453342394,0.4025735294117647,0.983891090624783
40,45.24767036221101,0.43933823529411764,0.9995887381221082
41,20.758542462009654,1.0,0.9748939293499681
42,48.67379450592705,0.14644607843137256,0.9979517409161514
43,16.75035826963022,0.8745404411764706,0.9995360847219984
44,48.95421617592464,0.31793811274509803,0.9973362130522061
45,50.13189654644618,0.3534773284313726,0.9885577920654005
46,50.846288223966965,0.3596047794117647,0.9897563938500195
47,50.59262066561011,0.18060661764705882,0.9897905064830298
48,47.33184373968536,0.25245098039215685,0.9913097733653553
49,42.71005944045591,0.4319852941176471,0.9902458540957365
50,41.844532559829496,0.7197457107843137,0.9945596793567968
51,43.32174647919194,0.6158088235294117,0.9832820049844601
52,43.40433238622089,0.5490196078431373,0.9856609883978814
53,43.2273649375589,0.5759803921568627,0.9972521837058496
54,42.36873909471997,0.33915441176470584,0.9792604195071027
55,45.510359143270115,0.2192095588235294,0.9680852672993917
56,0.0,0.45036764705882354,0.9897624737385704
57,40.58860647079283,0.4221813725490196,0.992453723463395
58,37.97499106744854,0.45818014705882354,0.9868074809493756
59,36.942313229880874,0.3831188725490196,0.9824162989327158
60,37.47641788504897,0.39016544117647056,0.9915881737818392
61,38.65787080188918,0.45818014705882354,0.9891891420475802
