frame,head_amplitude,eyes_ratio,MOA
1,45.784687303680656,0.7504827688651218,0.9972527627680728
2,44.891145401110165,0.7390448603683898,0.9999887695339915
3,46.71689631833548,0.6498811645870469,0.9894702580729051
4,45.32215335440889,0.6319073083778965,0.997630328422983
5,44.15322974011681,0.6883912655971479,0.997630328422983
6,42.81692727899947,0.643270944741533,0.9973571218545999
7,42.0307996039634,0.684194890077243,0.9994122464370496
8,43.17138993928632,0.7183600713012477,0.9999989882838207
9,43.62666628749394,0.7619206773618539,0.9994503445486836
10,47.65652529155467,0.5278891859774213,0.9977851578566089
11,47.71490498418545,0.3716577540106952,0.997630328422983
12,49.23176204875642,0.3640819964349376,0.9942802570980761
13,48.35361955890008,0.2660799168152109,0.9974586998307351
14,51.07000766833697,0.38614081996434935,0.9999969963610915
15,50.04030415298652,0.3216354723707665,0.994309153919809
16,49.67980662638306,0.2955659536541889,0.9851131614686989
17,51.15933968244306,0.31673351158645274,0.9899494936611665
18,50.9145120463814,0.30614973262032086,0.9828402911556726
19,50.623082942481744,0.20409982174688057,0.9994622385714325
20,49.24139657237452,0.2660799168152109,0.9837226757592838
21,50.29173543378572,0.3551693404634581,0.9994622385714325
22,51.0830897001265,0.36738710635769456,0.9977851578566089
23,47.518764688453025,0.40166369578134287,0.997267754456709
24,49.74518828590878,0.3004679144385027,0.9999850700587485
25,50.57183831314631,0.2003119429590018,0.9994122464370496
26,50.288389696066936,0.38755199049316696,0.993485495895499
27,51.01651446824521,0.26039809863339275,0.9994952443636358
28,50.774582894402926,0.25144830659536543,0.9975708546671572
29,52.20546910542222,0.2618092691622103,0.9977306584652562
30,48.73823208772317,0.4560308972073678,0.9946666587034162
31,50.35378995630528,0.24818033273915627,0.9848327224414309
32,48.903590661458786,0.3004679144385027,0.997630328422983
33,47.473626550325136,0.34180035650623886,0.9975708546671572
34,46.36590918098852,0.49260992275698157,0.9946917938265513
35,45.94184232456981,0.49260992275698157,0.9946917938265513
36,42.67099452161986,0.5020796197266786,0.9946917938265513
37,45.75483432299902,0.684194890077243,0.9977306584652562
38,42.91328520457783,0.7504827688651218,0.997630328422983
39,44.41395654853539,0.6334670231729055,0.9977306584652562
40,43.16732940636797,0.6955585264408793,0.9999973817842878
41,41.36852705127614,0.7504827688651218,0.997099088805763
42,44.21422276527278,0.5993761140819964,0.9852550241346989
43,45.83192871230903,0.6417112299465241,0.9820353797932966
44,42.52677785324805,0.5409982174688057,0.9955225485952806
45,36.28518855824522,0.6993464052287581,0.9872968014542635
46,23.420398809618998,0.5574866310160428,0.9997473752756498
47,33.465498356468615,0.7234105763517529,0.9947392599415524
48,19.03445627701301,0.5403297682709447,1.0
49,13.559877416869414,0.36853832442067735,0.984293849594434
50,14.18133762714663,0.9493464052287581,0.917968585612596
51,16.515981278965064,0.5260695187165776,1.0
52,7.480193830634499,0.6752822341057636,0.9805806756909201
53,0.0,0.6023098633392752,0.9999975308733424
54,20.967628529961825,0.5929887106357694,0.9980867951942582
55,32.85641940465999,0.47370766488413546,0.9968950804103859
56,32.057505088691954,0.6303475935828877,0.997260790852409
57,29.91348127983472,0.8253119429590018,0.996862032459829
58,29.946390545374204,0.9393939393939394,0.9983954939074153
59,29.650355724260187,0.8289141414141414,0.9995754680649855
60,30.420489983892814,0.8282828282828283,0.9999905071101743
61,29.24604253418371,0.9246880570409982,0.9999972056072286
