frame,head_amplitude,eyes_ratio,MOA
1,31.35530161407528,1.0,0.9980867951942582
2,17.50281795884757,0.8795454545454546,0.999866904065763
3,46.138681376396555,0.2798418972332016,0.9990395510567565
4,43.74949656198801,0.37351778656126483,0.9990395510567565
5,43.97531038875663,0.3034584980237154,0.998274373174996
6,38.58446727149854,0.2801383399209486,0.9997084054967721
7,41.57360935337091,0.32786561264822134,0.9997674782796165
8,39.700052100348884,0.6227272727272727,0.9999368826331936
9,48.4382370307901,0.22786561264822133,0.9990395510567565
10,46.2450792341385,0.1433794466403162,0.9998377150265199
11,44.179919374431336,0.2866600790513834,0.9997040041325652
12,42.52462943279796,0.26679841897233203,0.999773730057065
13,43.826077886083176,0.2733201581027668,0.9998634252929988
14,42.697030083194235,0.2733201581027668,0.9997830567281121
15,39.82561858053573,0.2733201581027668,0.9998094850551962
16,40.63880706790662,0.30968379446640315,0.9980867951942582
17,44.39274048436033,0.3102766798418972,1.0
18,44.487378417001445,0.18675889328063242,0.9998094850551962
19,43.52184227811317,0.5255928853754941,0.9997040041325652
20,43.71520602322715,0.31897233201581027,0.9991034765370636
21,41.071460954935006,0.2733201581027668,0.999866904065763
22,43.90696474355788,0.2801383399209486,0.9998386851033121
23,17.454215636267808,0.5466403162055335,0.989150815737771
24,31.61790675132755,0.8500000000000001,0.9997084054967721
25,39.98434292211952,0.26650197628458494,0.9998094850551962
26,41.346474466415046,0.2801383399209486,0.9998094850551962
27,44.833631252773465,0.2733201581027668,0.9998386851033121
28,33.07402251979469,0.5011857707509881,0.9561999555074318
29,42.19539753061989,0.31225296442687744,1.0000000000000002
30,43.132914982265454,0.3731225296442688,0.99970269064305
31,41.603186024324124,1.0,0.9997040041325652
32,43.82030599421279,0.31897233201581027,0.9991034765370636
33,42.694786665828445,0.2733201581027668,0.9998094850551962
34,45.01910697805738,0.31897233201581027,0.999773730057065
35,45.03612463087653,0.2693675889328063,0.999773730057065
36,44.368366204246556,0.2599802371541502,0.999773730057065
37,44.913167814758374,0.25316205533596836,0.9998094850551962
38,11.242078380642704,0.5770750988142292,0.9991382037865928
39,43.27986632010096,0.2733201581027668,0.999773730057065
40,43.81173451437112,0.2733201581027668,0.9991680531005773
41,41.481065606552434,0.4209486166007905,0.9998386851033121
42,8.776999706199062,0.6993083003952569,0.9988800007547438
43,35.131273386758636,0.8,0.9999387319556524
44,44.04430870564674,0.2733201581027668,0.9998094850551962
45,0.0,0.8599802371541503,0.9997830567281121
46,43.83167694257115,0.2934782608695652,0.9998434074528452
47,42.04161135783168,0.2733201581027668,0.9997441656945735
48,40.64103863018215,0.22786561264822133,0.9997830567281121
49,41.00767628081602,0.22786561264822133,0.9997830567281121
50,38.18737532261552,0.4100790513833992,0.9997040041325652
51,35.63009161070578,0.22786561264822133,0.9996272652054928
52,37.0880044861467,0.2599802371541502,0.9997040041325652
53,38.55624562984197,0.2733201581027668,0.9998377150265199
54,42.54710664871441,0.18675889328063242,0.9998094850551962
55,39.08616135744375,0.26679841897233203,0.999773730057065
56,43.05357077418681,0.3714426877470356,0.9981018419378546
57,42.8091679828625,0.37351778656126483,0.9998094850551962
58,41.35408469088938,0.2733201581027668,0.9997040041325652
59,38.68349971227919,0.2733201581027668,0.9998094850551962
60,39.34041584650179,0.2931818181818182,0.9982673695419463
61,38.62550303750153,0.23438735177865613,0.9998094850551962
