frame,center
1,262.0
2,260.0
3,260.0
4,260.0
5,262.0
6,266.0
7,265.0
8,261.0
9,261.0
10,263.0
11,263.0
12,267.0
13,262.0
14,262.0
15,262.0
16,261.0
17,260.0
18,260.0
19,261.0
20,264.0
21,267.0
22,262.0
23,260.0
24,256.0
25,257.0
26,260.0
27,260.0
28,267.0
29,265.0
30,262.0
31,261.0
32,263.0
33,264.0
34,268.0
35,270.0
36,273.0
37,276.0
38,281.0
39,282.0
40,281.0
41,280.0
42,279.0
43,281.0
44,280.0
45,281.0
46,280.0
47,281.0
48,277.0
49,279.0
50,275.0
51,276.0
52,270.0
53,285.0
54,282.0
55,281.0
56,278.0
57,281.0
58,281.0
59,282.0
60,282.0
61,282.0
