frame,center
1,388.0
2,385.0
3,386.0
4,387.0
5,387.0
6,384.0
7,378.0
8,374.0
9,373.0
10,370.0
11,370.0
12,369.0
13,367.0
14,367.0
15,369.0
16,372.0
17,374.0
18,378.0
19,381.0
20,370.0
21,379.0
22,379.0
23,381.0
24,383.0
25,382.0
26,380.0
27,380.0
28,369.0
29,382.0
30,382.0
31,381.0
32,382.0
33,381.0
34,374.0
35,372.0
36,381.0
37,383.0
38,383.0
39,382.0
40,382.0
41,381.0
42,380.0
43,379.0
44,378.0
45,378.0
46,379.0
47,380.0
48,380.0
49,379.0
50,379.0
51,379.0
52,380.0
53,379.0
54,378.0
55,386.0
56,388.0
57,385.0
58,382.0
59,379.0
60,378.0
61,378.0
