frame,center
1,276.0
2,276.0
3,277.0
4,276.0
5,276.0
6,275.0
7,275.0
8,277.0
9,280.0
10,279.0
11,278.0
12,278.0
13,281.0
14,285.0
15,287.0
16,283.0
17,280.0
18,281.0
19,277.0
20,273.0
21,274.0
22,280.0
23,279.0
24,276.0
25,274.0
26,269.0
27,271.0
28,264.0
29,273.0
30,273.0
31,272.0
32,273.0
33,273.0
34,271.0
35,272.0
36,272.0
37,272.0
38,270.0
39,271.0
40,270.0
41,268.0
42,269.0
43,269.0
44,269.0
45,269.0
46,271.0
47,271.0
48,272.0
49,272.0
50,272.0
51,273.0
52,272.0
53,273.0
54,275.0
55,275.0
56,272.0
57,270.0
58,271.0
59,270.0
60,270.0
