frame,center
1,547.0
2,548.0
3,545.0
4,546.0
5,547.0
6,546.0
7,551.0
8,547.0
9,548.0
10,548.0
11,547.0
12,545.0
13,545.0
14,546.0
15,538.0
16,544.0
17,538.0
18,539.0
19,542.0
20,548.0
21,548.0
22,545.0
23,547.0
24,546.0
25,549.0
26,551.0
27,550.0
28,547.0
29,547.0
30,549.0
31,550.0
32,549.0
33,548.0
34,544.0
35,547.0
36,546.0
37,546.0
38,546.0
39,551.0
40,550.0
41,546.0
42,546.0
43,546.0
44,544.0
45,547.0
46,548.0
47,548.0
48,545.0
49,550.0
50,547.0
51,549.0
52,548.0
53,549.0
54,548.0
55,548.0
56,549.0
57,550.0
58,547.0
59,549.0
60,548.0
61,546.0
