frame,center
1,386.0
2,385.0
3,386.0
4,387.0
5,388.0
6,392.0
7,392.0
8,389.0
9,393.0
10,390.0
11,392.0
12,389.0
13,391.0
14,391.0
15,390.0
16,390.0
17,388.0
18,390.0
19,389.0
20,388.0
21,387.0
22,387.0
23,386.0
24,392.0
25,384.0
26,383.0
27,380.0
28,375.0
29,374.0
30,372.0
31,372.0
32,374.0
33,371.0
34,368.0
35,368.0
36,366.0
37,371.0
38,370.0
39,370.0
40,370.0
41,372.0
42,371.0
43,373.0
44,372.0
45,370.0
46,371.0
47,370.0
48,371.0
49,373.0
50,376.0
51,375.0
52,375.0
53,375.0
54,375.0
55,375.0
56,376.0
57,378.0
58,386.0
59,387.0
60,398.0
61,393.0
