frame,center
1,439.0
2,439.0
3,440.0
4,439.0
5,438.0
6,437.0
7,437.0
8,437.0
9,440.0
10,439.0
11,440.0
12,440.0
13,439.0
14,438.0
15,439.0
16,441.0
17,440.0
18,440.0
19,439.0
20,440.0
21,440.0
22,439.0
23,440.0
24,442.0
25,437.0
26,439.0
27,439.0
28,439.0
29,439.0
30,438.0
31,436.0
32,440.0
33,438.0
34,438.0
35,441.0
36,441.0
37,438.0
38,438.0
39,441.0
40,441.0
41,438.0
42,437.0
43,438.0
44,435.0
45,438.0
46,438.0
47,439.0
48,438.0
49,440.0
50,441.0
51,441.0
52,440.0
53,441.0
54,441.0
55,440.0
56,441.0
57,441.0
58,440.0
59,440.0
60,440.0
61,441.0
