frame,center
1,222.0
2,218.0
3,219.0
4,220.0
5,220.0
6,219.0
7,218.0
8,220.0
9,224.0
10,219.0
11,221.0
12,221.0
13,221.0
14,222.0
15,226.0
16,227.0
17,225.0
18,228.0
19,227.0
20,225.0
21,224.0
22,223.0
23,220.0
24,219.0
25,216.0
26,217.0
27,216.0
28,215.0
29,213.0
30,213.0
31,214.0
32,214.0
33,215.0
34,216.0
35,217.0
36,217.0
37,218.0
38,217.0
39,218.0
40,217.0
41,217.0
42,217.0
43,219.0
44,222.0
45,223.0
46,228.0
47,229.0
48,229.0
49,244.0
50,237.0
51,229.0
52,225.0
53,222.0
54,219.0
55,216.0
56,218.0
57,233.0
58,231.0
59,243.0
60,239.0
61,241.0
