frame,center
1,310.0
2,308.0
3,310.0
4,311.0
5,319.0
6,320.0
7,320.0
8,321.0
9,322.0
10,322.0
11,320.0
12,322.0
13,321.0
14,318.0
15,317.0
16,313.0
17,312.0
18,297.0
19,296.0
20,294.0
21,293.0
22,291.0
23,289.0
24,288.0
25,286.0
26,281.0
27,281.0
28,281.0
29,280.0
30,280.0
31,282.0
32,284.0
33,285.0
34,282.0
35,285.0
36,284.0
37,283.0
38,281.0
39,282.0
40,284.0
41,285.0
42,289.0
43,285.0
44,289.0
45,286.0
46,287.0
47,289.0
48,286.0
49,293.0
50,292.0
51,293.0
52,296.0
53,294.0
54,294.0
55,293.0
56,293.0
57,295.0
58,292.0
59,294.0
60,298.0
61,302.0
