frame,center
1,449.0
2,448.0
3,451.0
4,448.0
5,452.0
6,458.0
7,449.0
8,445.0
9,448.0
10,455.0
11,460.0
12,443.0
13,443.0
14,455.0
15,462.0
16,459.0
17,452.0
18,447.0
19,450.0
20,453.0
21,456.0
22,451.0
23,443.0
24,452.0
25,459.0
26,455.0
27,447.0
28,444.0
29,453.0
30,450.0
31,447.0
32,451.0
33,450.0
34,451.0
35,455.0
36,453.0
37,451.0
38,448.0
39,454.0
40,450.0
41,453.0
42,449.0
43,454.0
44,457.0
45,451.0
46,455.0
47,456.0
48,455.0
49,457.0
50,456.0
51,457.0
52,454.0
53,454.0
54,457.0
55,457.0
56,453.0
57,452.0
58,456.0
59,460.0
60,457.0
61,455.0
