frame,center
1,331.0
2,333.0
3,328.0
4,335.0
5,331.0
6,331.0
7,329.0
8,327.0
9,334.0
10,331.0
11,330.0
12,334.0
13,328.0
14,331.0
15,337.0
16,327.0
17,327.0
18,332.0
19,331.0
20,332.0
21,330.0
22,329.0
23,330.0
24,331.0
25,334.0
26,333.0
27,328.0
28,327.0
29,330.0
30,327.0
31,330.0
32,326.0
33,331.0
34,326.0
35,329.0
36,330.0
37,331.0
38,332.0
39,329.0
40,329.0
41,330.0
42,330.0
43,330.0
44,329.0
45,333.0
46,329.0
47,332.0
48,329.0
49,330.0
50,331.0
51,329.0
52,332.0
53,328.0
54,329.0
55,329.0
56,328.0
57,328.0
58,329.0
59,340.0
60,340.0
61,340.0
