frame,center
1,156.0
2,157.0
3,159.0
4,160.0
5,161.0
6,161.0
7,159.0
8,158.0
9,152.0
10,153.0
11,153.0
12,154.0
13,149.0
14,149.0
15,148.0
16,148.0
17,146.0
18,144.0
19,143.0
20,142.0
21,141.0
22,140.0
23,140.0
24,139.0
25,142.0
26,141.0
27,142.0
28,142.0
29,157.0
30,154.0
31,160.0
32,164.0
33,163.0
34,172.0
35,160.0
36,175.0
37,176.0
38,176.0
39,168.0
40,169.0
41,178.0
42,176.0
43,180.0
44,186.0
45,188.0
46,185.0
47,187.0
48,184.0
49,184.0
50,183.0
51,181.0
52,176.0
53,176.0
54,177.0
55,186.0
56,185.0
57,188.0
58,186.0
59,187.0
60,189.0
61,175.0
62,176.0
63,176.0
64,166.0
65,167.0
66,165.0
67,165.0
68,157.0
69,155.0
70,149.0
71,150.0
72,154.0
73,152.0
74,149.0
75,150.0
