frame,center
1,141.0
2,148.0
3,149.0
4,146.0
5,141.0
6,139.0
7,141.0
8,141.0
9,139.0
10,137.0
11,139.0
12,140.0
13,146.0
14,140.0
15,141.0
16,147.0
17,149.0
18,151.0
19,150.0
20,167.0
21,168.0
22,170.0
23,178.0
24,175.0
25,167.0
26,172.0
27,168.0
28,168.0
29,168.0
30,168.0
31,171.0
32,157.0
33,159.0
34,159.0
35,150.0
36,149.0
37,149.0
38,150.0
39,149.0
40,149.0
41,149.0
42,149.0
43,148.0
44,149.0
45,145.0
46,144.0
47,146.0
48,145.0
49,147.0
50,146.0
51,147.0
52,151.0
53,147.0
54,147.0
55,148.0
56,144.0
57,138.0
58,145.0
59,140.0
60,139.0
61,140.0
