frame,center
1,327.0
2,307.0
3,320.0
4,306.0
5,306.0
6,305.0
7,306.0
8,304.0
9,304.0
10,306.0
11,305.0
12,306.0
13,307.0
14,306.0
15,307.0
16,307.0
17,310.0
18,306.0
19,314.0
20,310.0
21,316.0
22,317.0
23,317.0
24,316.0
25,315.0
26,317.0
27,317.0
28,313.0
29,312.0
30,315.0
31,315.0
32,311.0
33,314.0
34,311.0
35,312.0
36,311.0
37,317.0
38,325.0
39,334.0
40,331.0
41,322.0
42,320.0
43,320.0
44,322.0
45,321.0
46,321.0
47,321.0
48,321.0
49,317.0
50,308.0
51,305.0
52,304.0
53,305.0
54,304.0
55,305.0
56,309.0
57,308.0
58,309.0
59,307.0
60,311.0
