frame,center
1,378.0
2,374.0
3,375.0
4,373.0
5,372.0
6,371.0
7,373.0
8,378.0
9,380.0
10,381.0
11,380.0
12,380.0
13,381.0
14,381.0
15,380.0
16,380.0
17,379.0
18,377.0
19,376.0
20,375.0
21,373.0
22,371.0
23,370.0
24,368.0
25,369.0
26,375.0
27,371.0
28,371.0
29,373.0
30,373.0
31,371.0
32,375.0
33,373.0
34,371.0
35,372.0
36,371.0
37,373.0
38,371.0
39,374.0
40,371.0
41,374.0
42,373.0
43,372.0
44,371.0
45,373.0
46,373.0
47,373.0
48,375.0
49,377.0
50,375.0
51,371.0
52,371.0
53,375.0
54,376.0
55,376.0
56,377.0
57,379.0
58,374.0
59,386.0
60,382.0
61,381.0
