frame,center
1,297.0
2,295.0
3,291.0
4,285.0
5,285.0
6,281.0
7,278.0
8,268.0
9,269.0
10,266.0
11,265.0
12,263.0
13,266.0
14,262.0
15,264.0
16,264.0
17,266.0
18,268.0
19,266.0
20,263.0
21,266.0
22,265.0
23,266.0
24,266.0
25,267.0
26,265.0
27,265.0
28,265.0
29,265.0
30,266.0
31,268.0
32,269.0
33,268.0
34,268.0
35,271.0
36,270.0
37,268.0
38,267.0
39,265.0
40,268.0
41,269.0
42,270.0
43,270.0
44,280.0
45,273.0
46,270.0
47,271.0
48,271.0
49,270.0
50,272.0
51,272.0
52,281.0
53,282.0
54,282.0
55,286.0
56,287.0
57,287.0
58,290.0
59,291.0
60,293.0
61,295.0
