frame,center
1,395.0
2,393.0
3,392.0
4,396.0
5,394.0
6,395.0
7,394.0
8,395.0
9,392.0
10,393.0
11,397.0
12,395.0
13,393.0
14,394.0
15,395.0
16,395.0
17,393.0
18,395.0
19,395.0
20,394.0
21,397.0
22,398.0
23,398.0
24,399.0
25,400.0
26,397.0
27,398.0
28,399.0
29,398.0
30,397.0
31,397.0
32,396.0
33,395.0
34,398.0
35,396.0
36,397.0
37,396.0
38,396.0
39,399.0
40,397.0
41,395.0
42,379.0
43,401.0
44,397.0
45,397.0
46,402.0
47,404.0
48,404.0
49,403.0
50,406.0
51,406.0
52,408.0
53,406.0
54,403.0
55,380.0
56,392.0
57,379.0
58,398.0
59,399.0
60,400.0
61,406.0
