frame,center
1,156.0
2,156.0
3,156.0
4,156.0
5,159.0
6,159.0
7,157.0
8,160.0
9,160.0
10,160.0
11,159.0
12,159.0
13,159.0
14,161.0
15,158.0
16,155.0
17,160.0
18,158.0
19,159.0
20,159.0
21,160.0
22,159.0
23,159.0
24,159.0
25,161.0
26,161.0
27,160.0
28,160.0
29,158.0
30,159.0
31,160.0
32,158.0
33,160.0
34,157.0
35,159.0
36,157.0
37,158.0
38,155.0
39,156.0
40,159.0
41,157.0
42,159.0
43,157.0
44,156.0
45,157.0
46,155.0
47,158.0
48,158.0
49,160.0
50,161.0
51,163.0
52,164.0
53,165.0
54,163.0
55,163.0
56,163.0
57,163.0
58,164.0
59,164.0
60,163.0
61,159.0
62,159.0
63,157.0
64,156.0
65,157.0
66,158.0
67,156.0
68,160.0
69,160.0
70,160.0
71,160.0
72,158.0
73,159.0
74,158.0
75,157.0
76,159.0
77,158.0
78,158.0
79,157.0
80,155.0
