frame,center
1,115.0
2,115.0
3,115.0
4,114.0
5,115.0
6,112.0
7,111.0
8,111.0
9,112.0
10,113.0
11,112.0
12,110.0
13,111.0
14,111.0
15,111.0
16,111.0
17,111.0
18,112.0
19,112.0
20,112.0
21,111.0
22,111.0
23,111.0
24,111.0
25,112.0
26,113.0
27,112.0
28,118.0
29,113.0
30,116.0
31,113.0
32,118.0
33,117.0
34,117.0
35,117.0
36,112.0
37,113.0
38,113.0
39,117.0
40,113.0
41,112.0
42,117.0
43,118.0
44,117.0
45,113.0
46,113.0
47,112.0
48,112.0
49,112.0
50,114.0
51,112.0
52,112.0
53,111.0
54,111.0
55,113.0
56,111.0
57,111.0
58,112.0
59,113.0
60,113.0
61,114.0
62,113.0
63,114.0
64,115.0
65,115.0
66,118.0
67,117.0
68,117.0
69,117.0
70,116.0
71,117.0
72,116.0
73,117.0
74,116.0
75,117.0
76,116.0
77,118.0
