frame,center
1,493.0
2,493.0
3,492.0
4,490.0
5,490.0
6,490.0
7,487.0
8,492.0
9,490.0
10,486.0
11,487.0
12,488.0
13,484.0
14,484.0
15,486.0
16,487.0
17,485.0
18,484.0
19,486.0
20,484.0
21,485.0
22,485.0
23,487.0
24,486.0
25,486.0
26,488.0
27,487.0
28,488.0
29,486.0
30,488.0
31,487.0
32,485.0
33,486.0
34,490.0
35,492.0
36,501.0
37,508.0
38,510.0
39,512.0
40,512.0
41,511.0
42,512.0
43,509.0
44,508.0
45,504.0
46,504.0
47,505.0
48,504.0
49,503.0
50,502.0
51,499.0
52,493.0
53,490.0
54,488.0
55,482.0
56,477.0
57,474.0
58,471.0
59,469.0
60,467.0
