frame,center
1,380.0
2,388.0
3,354.0
4,349.0
5,353.0
6,390.0
7,354.0
8,390.0
9,384.0
10,388.0
11,392.0
12,391.0
13,390.0
14,386.0
15,376.0
16,390.0
17,392.0
18,390.0
19,388.0
20,376.0
21,345.0
22,377.0
23,377.0
24,383.0
25,388.0
26,373.0
27,385.0
28,386.0
29,376.0
30,352.0
31,370.0
32,366.0
33,377.0
34,349.0
35,349.0
36,375.0
37,365.0
38,352.0
39,384.0
40,391.0
41,392.0
42,369.0
43,374.0
44,365.0
45,357.0
46,348.0
47,353.0
48,371.0
49,372.0
50,351.0
51,368.0
52,377.0
53,353.0
54,353.0
55,352.0
56,376.0
57,357.0
58,349.0
59,390.0
60,375.0
61,353.0
