frame,center
1,317.0
2,317.0
3,316.0
4,314.0
5,311.0
6,308.0
7,307.0
8,305.0
9,305.0
10,304.0
11,305.0
12,305.0
13,300.0
14,299.0
15,297.0
16,295.0
17,294.0
18,290.0
19,287.0
20,287.0
21,286.0
22,286.0
23,287.0
24,287.0
25,289.0
26,290.0
27,290.0
28,294.0
29,296.0
30,295.0
31,299.0
32,302.0
33,303.0
34,306.0
35,305.0
36,305.0
37,305.0
38,307.0
39,306.0
40,308.0
41,308.0
42,309.0
43,309.0
44,311.0
45,312.0
46,310.0
47,311.0
48,312.0
49,312.0
50,313.0
51,312.0
52,312.0
53,314.0
54,310.0
55,306.0
56,307.0
57,309.0
58,306.0
59,312.0
60,312.0
61,304.0
