frame,center
1,219.0
2,215.0
3,213.0
4,215.0
5,215.0
6,215.0
7,213.0
8,215.0
9,217.0
10,215.0
11,215.0
12,216.0
13,215.0
14,216.0
15,215.0
16,213.0
17,214.0
18,212.0
19,212.0
20,215.0
21,218.0
22,219.0
23,215.0
24,215.0
25,216.0
26,216.0
27,216.0
28,214.0
29,215.0
30,215.0
31,214.0
32,212.0
33,213.0
34,215.0
35,215.0
36,215.0
37,215.0
38,217.0
39,218.0
40,220.0
41,244.0
42,254.0
43,259.0
44,260.0
45,273.0
46,273.0
47,272.0
48,271.0
49,278.0
50,275.0
51,265.0
52,270.0
53,257.0
54,245.0
55,233.0
56,228.0
57,225.0
58,226.0
59,226.0
60,227.0
