frame,center
1,382.0
2,370.0
3,369.0
4,362.0
5,355.0
6,359.0
7,361.0
8,360.0
9,383.0
10,359.0
11,384.0
12,361.0
13,390.0
14,383.0
15,372.0
16,370.0
17,370.0
18,362.0
19,384.0
20,370.0
21,376.0
22,376.0
23,376.0
24,384.0
25,380.0
26,384.0
27,383.0
28,384.0
29,384.0
30,382.0
31,362.0
32,361.0
33,363.0
34,385.0
35,386.0
36,386.0
37,385.0
38,369.0
39,372.0
40,370.0
41,362.0
42,388.0
43,383.0
44,374.0
45,378.0
46,371.0
47,386.0
48,362.0
49,381.0
50,383.0
51,388.0
52,385.0
53,388.0
54,381.0
55,390.0
56,388.0
57,379.0
58,385.0
59,383.0
60,381.0
61,381.0
