frame,center
1,179.0
2,183.0
3,177.0
4,185.0
5,183.0
6,182.0
7,182.0
8,186.0
9,188.0
10,191.0
11,189.0
12,191.0
13,196.0
14,198.0
15,196.0
16,196.0
17,195.0
18,201.0
19,204.0
20,201.0
21,202.0
22,202.0
23,207.0
24,205.0
25,205.0
26,204.0
27,199.0
28,200.0
29,199.0
30,195.0
31,192.0
32,196.0
33,196.0
34,195.0
35,195.0
36,193.0
37,194.0
38,197.0
39,196.0
40,195.0
41,196.0
42,198.0
43,201.0
44,199.0
45,203.0
46,195.0
47,202.0
48,210.0
49,206.0
50,209.0
51,213.0
52,216.0
53,219.0
54,219.0
55,222.0
56,219.0
57,212.0
58,212.0
59,209.0
60,211.0
61,208.0
